student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
4838,Mr. Anthony Taylor,Female,23,English,92.68,2025-04-09,Port Michaelshire,Year 3,"White, Stone and Burns"
9838,Alexander Callahan,Female,18,Math,93.97,2024-12-02,East Jacob,Year 1,"Roberts, Washington and Jackson"
5306,Charlene White,Female,18,History,77.09,2025-08-27,Paigeside,Year 1,Spears LLC
5152,Gregory Baker,Female,24,English,95.51,2025-03-09,Hensonbury,Year 1,Manning and Sons
8241,Sarah Jones,Male,21,English,67.32,2024-12-24,Port Matthew,Year 4,"Mann, Howell and Patrick"
1425,Lisa Sanchez,Female,25,History,82.95,2024-12-01,North Lisa,Year 1,Jacobson-Smith
7181,David Elliott,Female,22,Science,63.45,2025-10-19,North Barbara,Year 4,Ray Inc
9150,Mark Parker,Female,21,History,83.98,2024-11-16,Amandashire,Year 1,Watson Inc
2714,Michael Moore,Male,25,Computer,69.07,2025-07-15,Deborahshire,Year 3,"Castaneda, Black and Flores"
1697,Jason Thomas,Female,22,Science,98.97,2024-11-07,Mooreland,Year 3,"Smith, Anderson and Douglas"
8293,Joseph Gonzales,Female,19,Math,80.45,2025-05-26,Port Rebeccaborough,Year 2,"Ward, Hendrix and Mitchell"
8052,Jeffrey Stevens,Male,23,History,69.23,2024-11-17,Teresaland,Year 4,"Miller, Wilson and Mcmillan"
8834,Antonio Burns,Female,18,Science,66.52,2025-02-19,Hollyside,Year 3,"Hoffman, Hess and Perez"
4484,Jessica Fowler,Female,25,English,96.88,2025-06-02,Carolynstad,Year 4,Smith-Mcmahon
1264,Michael Cook,Female,20,Computer,93.9,2025-01-09,Port Kevinburgh,Year 4,"Price, Chavez and Robinson"
6485,Pamela Bell,Male,18,Computer,74.46,2025-07-16,Hannahhaven,Year 1,Owens Inc
5384,Thomas Rios,Female,18,Computer,94.21,2025-06-06,South Samanthaside,Year 3,"Alvarado, Jones and Smith"
6287,Adam Hendricks,Male,23,Math,42.12,2025-07-08,Lake Jessica,Year 1,"Garcia, Hickman and Randolph"
1128,Stacey Grant,Male,21,Science,47.1,2024-11-28,West Heather,Year 3,Graves-Davis
4528,Timothy Williamson,Male,25,History,96.71,2024-12-23,Diazstad,Year 2,Edwards Group
8911,Valerie Ritter,Female,22,Science,83.92,2025-10-11,New Jessica,Year 3,Barnes-Norris
1091,Brandy Bailey,Male,20,Computer,86.26,2024-12-06,South Christopher,Year 4,"Johnson, Holland and Murphy"
6758,Julian Rodriguez,Male,23,Math,99.29,2025-08-11,Raymondside,Year 4,Wilkinson-Cohen
9215,Sierra Sullivan,Male,25,English,99.79,2025-08-11,Morrisberg,Year 4,Kelly-Hays
3211,Randall Owens,Female,21,Computer,43.52,2025-03-15,Stevenhaven,Year 2,Fowler-Molina
1730,Matthew Warren,Female,25,History,74.41,2025-06-06,Kathymouth,Year 4,"Baird, Martin and Morales"
3657,Dennis Good,Female,20,English,57.37,2025-08-01,West Bobby,Year 3,Morrison-Arnold
1912,Mr. Ronald Walker MD,Female,21,Computer,87.3,2025-06-06,Laurabury,Year 1,"Dalton, Haney and Bell"
4051,John Estrada,Female,25,History,82.48,2025-05-16,Denniston,Year 4,Hudson Group
8450,Heather Jacobson,Male,20,Computer,91.62,2025-04-16,South Shawn,Year 3,Gamble Inc
7462,Sean Carpenter,Female,23,Science,58.72,2024-11-17,East Johntown,Year 1,"Scott, Diaz and Williams"
6528,Vincent Jackson,Female,20,Math,53.27,2025-04-25,South Gabrielstad,Year 1,Ross-Trujillo
1725,Kimberly Warren,Male,20,Math,73.61,2025-07-28,Port Deanview,Year 3,Johnson-Jones
8531,Deborah Castaneda,Female,18,History,74.21,2024-12-29,Port Ryan,Year 1,Alvarez-Flores
5463,William Boone,Male,20,Computer,74.36,2025-09-15,New Kelli,Year 1,Baldwin Ltd
8697,Linda Garcia,Female,23,Computer,52.91,2025-03-30,Higginston,Year 2,"Spencer, French and Petty"
8505,Derek Lucas,Female,21,History,67.03,2025-08-16,Terryside,Year 4,"Henry, Baker and Berry"
1148,Tracy Miranda,Female,21,English,52.76,2025-10-18,West Lisa,Year 1,"Watkins, Hill and Brown"
8727,Melissa Harding,Female,21,Computer,41.0,2025-04-04,Port Glen,Year 1,"Martinez, Turner and Berger"
1085,William Nielsen,Male,19,Computer,40.61,2025-01-19,Ramostown,Year 1,West Group
3505,Joshua Smith,Male,21,History,42.13,2025-01-20,Kevinton,Year 1,Gordon PLC
9202,Scott Ewing,Male,25,Math,98.83,2025-02-23,Wardfort,Year 3,"Washington, Tran and Hunter"
9832,Joshua Chavez,Female,22,Science,51.25,2025-01-08,Hansenhaven,Year 2,Peterson Group
1132,Evan Bryant,Male,24,History,51.44,2025-06-10,Samuelmouth,Year 1,Wilson-Jennings
8488,Chad Henry,Female,21,Math,80.35,2024-12-11,East Dianahaven,Year 1,Morgan and Sons
8544,Gregory Aguirre,Male,22,Science,68.17,2025-02-21,West Thomas,Year 1,Smith PLC
5283,Amanda Guerrero,Female,24,Science,71.83,2025-07-11,Monicabury,Year 2,Nguyen-Jones
4477,Erin Smith,Male,23,History,89.12,2025-08-25,Johnbury,Year 4,Marshall Group
2599,Mercedes Durham,Female,25,History,78.41,2025-10-16,Brookestad,Year 4,"Brown, Lee and Schmidt"
3249,Diane Mendez,Male,24,Computer,59.2,2024-11-14,Port Anthonyberg,Year 4,White-Smith
1852,Richard Brown,Female,19,Science,93.81,2025-05-01,Lake David,Year 3,"Gonzalez, Young and Green"
5114,Felicia Navarro,Male,21,English,42.53,2025-09-16,Kristinaport,Year 4,Lee-Summers
7254,Ryan Webb,Female,21,English,78.28,2025-05-26,Mooreburgh,Year 4,"Clayton, Walker and Patton"
5928,Mr. Derrick Marsh,Male,23,Science,48.71,2025-08-04,New Thomasmouth,Year 2,Martin-Ward
1165,Diamond Vazquez,Male,22,History,43.78,2025-03-19,Johnnyhaven,Year 1,"Thomas, Welch and Hayes"
4845,Stacy Lewis,Female,25,Computer,43.11,2025-01-15,Willischester,Year 4,Navarro Group
3993,Kim Moore,Male,22,Computer,48.43,2024-12-16,South Jill,Year 1,Gutierrez-Brown
8395,Courtney Bradley,Female,19,Science,56.45,2025-08-07,Mathewsbury,Year 1,Garcia-Kane
4482,Jessica Walker,Male,22,Math,72.67,2025-10-22,Laurashire,Year 3,"Roy, Taylor and Robinson"
9504,Daniel Hamilton,Female,21,Science,46.91,2025-05-13,Melanieview,Year 4,"Gibson, Zamora and Lindsey"
4175,Diane Brooks,Male,21,Math,63.21,2025-05-13,Danielletown,Year 3,Jefferson-Holden
7882,Daniel Garcia,Male,22,History,60.04,2025-06-28,Camachomouth,Year 4,Montes-Stewart
9914,Natalie Kim,Female,18,History,82.85,2024-12-07,Lake Paul,Year 4,"Chaney, Scott and Perry"
2885,Charles Thompson,Male,20,Science,82.55,2025-03-30,South Lisa,Year 4,Fletcher Inc
5353,Kimberly Mercer,Female,20,History,49.97,2025-10-05,Vasquezborough,Year 3,Oliver-Smith
1476,Sharon Nichols,Male,24,Math,76.96,2025-03-02,South Paul,Year 1,Lee Inc
7886,Courtney Hoffman,Male,24,Computer,61.92,2025-03-23,Leonardborough,Year 3,"Miller, Romero and Lopez"
6207,Karen Olson,Female,18,Math,91.26,2025-05-29,Brownville,Year 4,"Parks, Thompson and Fuller"
5035,Julia White,Female,19,Computer,95.9,2025-02-10,Matthewstad,Year 3,Castillo-Molina
7245,Jennifer Brown,Female,20,English,84.21,2025-01-28,South Melissa,Year 1,Howard-Willis
9861,Robin Knight,Male,19,Computer,47.42,2025-10-25,Robinsonbury,Year 2,Dyer-Decker
4810,David Edwards,Female,25,Computer,45.5,2025-03-13,Riveraton,Year 2,"Gallegos, Hill and Benitez"
9316,Gregory Davis,Female,24,Computer,76.14,2024-12-02,Bishopborough,Year 2,Rose-Lewis
7327,Mary Martinez,Male,24,Computer,65.08,2025-07-11,North Davidtown,Year 4,Rodriguez PLC
8841,Samantha Warren,Male,23,Computer,82.82,2025-03-14,East Brittany,Year 3,Cooke-Love
3335,Edwin Joseph,Male,19,English,92.9,2025-05-06,Kylebury,Year 3,Chapman-Adams
3009,Lisa Lutz,Female,22,English,43.14,2025-09-03,South Jaredchester,Year 2,Robinson-Griffith
3305,Ashley Stevenson,Male,20,Computer,93.87,2024-12-16,Richardborough,Year 4,Matthews-Hunter
7989,Molly Campbell,Male,24,English,99.1,2024-12-20,Mcdonaldshire,Year 2,Barnes-Oliver
3645,Joshua Richards,Male,18,Computer,98.53,2025-07-26,North Claire,Year 1,Murphy LLC
2188,Laura Lee,Female,24,English,45.55,2025-04-16,Lake Deanfurt,Year 1,"Shaw, Dudley and Harris"
1279,Maureen Arroyo,Male,24,English,87.5,2025-06-05,Navarroland,Year 2,Turner Group
7372,Joseph Case,Female,18,Math,84.09,2025-02-25,Coleside,Year 1,"Morris, Whitehead and Hodges"
2578,Jeffrey Johnson,Female,24,History,84.68,2024-11-14,Farmerport,Year 3,Valencia-Howard
9837,Amanda Burgess,Female,23,English,40.92,2025-02-08,Meredithton,Year 4,"Dunn, James and Atkins"
6114,Charles Ward,Male,18,Science,87.13,2025-07-10,New Eric,Year 4,Cook Group
2883,Carl Sanders,Male,20,Science,66.75,2025-05-23,Anthonychester,Year 1,Arellano Ltd
6059,Melissa Gilbert,Male,25,History,70.94,2025-08-01,North Teresamouth,Year 1,Baker and Sons
3963,Daniel Mcmahon,Male,23,Math,81.92,2025-09-19,Blanchardstad,Year 1,"Rodriguez, Mckenzie and Jacobson"
3119,Michael Brown,Male,21,History,43.62,2025-09-22,Lisastad,Year 4,"Williams, Maldonado and Rocha"
6572,Ryan Rodgers,Male,25,History,78.61,2025-02-07,Penningtonland,Year 4,Hudson PLC
9828,Katelyn Mckinney,Male,24,Computer,56.85,2025-07-17,Port Johnchester,Year 3,Hardy-Brown
2232,Christine Martinez,Female,21,History,75.55,2025-01-13,East Stephenport,Year 1,Jones PLC
3533,Brad Adams,Female,25,Science,45.21,2025-10-07,Oconnormouth,Year 3,Oliver-Thompson
1676,Sarah Henry,Male,25,Math,81.08,2024-12-02,Kennedytown,Year 3,Daniels-Landry
4396,Anita Perkins,Male,24,Math,69.31,2025-01-03,Cherylbury,Year 4,"Wood, Jones and Hill"
9551,Emily Wyatt,Female,18,Science,89.64,2024-11-23,Bellland,Year 4,Thompson-Brooks
8024,Dr. Frank French,Female,18,English,76.26,2025-10-02,East Jillchester,Year 3,Duncan-Jacobs
9606,John Martinez,Female,22,Computer,90.1,2025-02-03,West Richardside,Year 4,Potter Ltd
9395,Julie Conner,Male,22,Math,77.26,2025-01-31,West Morgan,Year 3,Phillips-Marshall
8863,Cynthia Duffy,Female,19,Science,43.55,2025-05-14,Josephport,Year 3,Cannon-Wong
1815,Michael Zamora,Female,21,Computer,51.36,2024-11-02,Lake Antoniobury,Year 4,Marshall-Davis
1795,Bethany Santos,Female,21,Computer,93.13,2024-11-25,East Randy,Year 1,Coleman-Bryant
9380,Miss Jacqueline Murphy,Male,25,Math,99.33,2025-02-04,South Maxwell,Year 4,Simpson Ltd
8818,Wesley Cox,Male,19,Math,74.67,2025-02-28,Westberg,Year 1,"Ramirez, Monroe and Ortiz"
1120,Mr. Christopher Wilkinson,Female,18,Computer,99.27,2025-03-27,Ericside,Year 4,Russell PLC
3422,Tina Morse,Male,18,History,68.24,2025-01-30,Deborahton,Year 1,Powers and Sons
1935,Shannon Contreras,Male,18,English,95.52,2025-05-24,East John,Year 3,"Hill, Owens and Christian"
7400,Mark Williams,Male,19,Computer,61.94,2024-10-27,West James,Year 3,Roy PLC
4190,Angel Marshall,Male,22,Science,85.16,2025-04-20,Lake Brian,Year 1,"Johnson, Ochoa and Barber"
8653,Savannah Adams,Female,24,English,83.89,2025-05-18,Lake Williamstad,Year 1,Townsend Ltd
6736,Joseph Parsons,Male,21,English,65.81,2025-06-29,Hernandezmouth,Year 2,Perry-Suarez
4194,Tammy Yang,Female,24,Computer,57.64,2025-09-07,Rasmussentown,Year 1,Garcia PLC
9794,Brian Santana,Female,24,Science,81.34,2025-03-15,Charleneville,Year 2,Mann Ltd
8263,Kendra Moreno,Female,18,Computer,88.34,2024-12-27,South Meagan,Year 2,"Stout, Rich and Taylor"
2771,Sharon Robles,Female,23,Math,74.06,2025-07-11,North Karen,Year 1,Mcconnell PLC
2663,Jacqueline Ray,Female,23,Math,54.86,2025-04-27,Blakeside,Year 3,Howard Group
4349,Karl Lopez,Male,19,English,72.37,2025-05-28,East Davidmouth,Year 2,Allen-Deleon
4146,Eric Maxwell,Male,21,Computer,59.15,2025-08-23,West Tammybury,Year 4,Shaw LLC
7770,Kelly Henry,Female,20,History,84.04,2025-07-16,Tanyabury,Year 4,"Wagner, Blanchard and Roberts"
6547,Cynthia Barnes,Male,21,Science,63.79,2025-02-07,Lake Diane,Year 4,"Soto, Simpson and Haynes"
7116,William Sanchez,Female,21,History,89.17,2025-09-28,North Brandon,Year 1,Burnett LLC
7503,Robert Jimenez,Female,20,Science,83.73,2024-10-31,Judithton,Year 4,Cortez LLC
3593,Jennifer Miller,Male,22,Math,85.57,2025-08-29,Richardstad,Year 4,Cox PLC
2159,Bryan Potts,Female,25,Math,64.66,2025-01-31,West Angela,Year 1,Hernandez-Johnson
4589,Derek Mcintosh,Female,22,Computer,83.71,2024-11-27,Port Carrie,Year 4,Johnson-Palmer
9488,William Campbell,Female,22,History,77.43,2024-12-26,Haynestown,Year 1,"Maldonado, Smith and Washington"
6919,Edward Jones,Female,23,Science,58.96,2025-08-28,Lake Christinemouth,Year 1,Wang Ltd
3960,Dennis Rodriguez,Male,21,Science,51.22,2025-02-10,New Christina,Year 2,Frost Group
7844,Donald Murphy,Female,22,Math,86.54,2025-09-14,Port Scott,Year 1,Smith-Mcfarland
9149,Debra Ferguson,Female,21,Math,77.61,2025-05-09,South Amber,Year 2,"Farrell, Lozano and Meyer"
9978,David Clark,Male,25,English,49.25,2025-09-26,Caitlinton,Year 4,Kelley Ltd
1635,Barbara Dunlap,Male,18,English,65.86,2025-08-17,Rhondafurt,Year 3,Payne-Porter
5479,Mr. Austin Moore II,Female,23,History,47.19,2025-09-04,South Anthony,Year 4,"Martin, Kelly and Gonzalez"
4184,Mary Hayes,Female,23,Math,71.34,2025-06-29,Tarashire,Year 3,Smith PLC
8233,Peter Price,Male,20,Science,95.71,2025-10-22,Lindseyborough,Year 1,Morales-Rogers
5966,Kristen Black,Female,24,Math,64.05,2025-08-02,Ashleystad,Year 4,Johnson-Hernandez
2559,Steve Aguilar,Male,18,History,41.08,2025-08-17,Monicaton,Year 2,Flynn LLC
4286,Raven Jones,Female,23,Math,63.25,2025-05-08,Barbarahaven,Year 3,Morgan Group
7341,Michelle Johnson,Female,25,History,53.66,2025-08-26,North Sarahbury,Year 2,Saunders-Carter
5990,Michelle Evans,Female,20,English,55.23,2025-10-04,East Mariashire,Year 2,Jimenez-Poole
6183,Malik Williams,Female,25,English,82.03,2025-01-25,Ashleyshire,Year 2,Khan-Robinson
6021,Jessica Mcmahon,Female,24,Math,77.06,2025-07-15,Jenniferfurt,Year 1,Bass-Smith
3871,Christopher Morales,Female,23,Computer,98.83,2025-09-30,Rodriguezberg,Year 4,Holland Group
3075,Stephanie Hodges,Male,24,Science,86.41,2025-04-02,Coreymouth,Year 2,Wood Inc
5409,Diana White,Female,21,Computer,89.11,2025-04-12,New Rachelfort,Year 3,Cunningham-Vasquez
1920,Dana Jenkins,Male,23,Science,68.21,2025-05-23,Lake Robertmouth,Year 2,Nelson-Wright
1270,Amanda Keller,Female,21,History,54.21,2024-11-16,Port Julie,Year 3,"Willis, Berg and Richardson"
2747,David Myers,Male,18,Math,45.88,2025-10-04,Jackburgh,Year 3,Rice-Mathis
2172,Evelyn Chaney,Female,20,Math,42.52,2025-07-26,Tuckerland,Year 1,"Long, Decker and Roberson"
2846,Kimberly Howell,Male,22,Science,44.74,2025-09-06,Garciaview,Year 4,"Ponce, Reynolds and Ford"
8917,Brandi Wells,Male,25,Science,97.45,2024-11-15,East Brittanytown,Year 1,Barr-Gomez
8556,Michael Gallagher,Female,20,Science,77.27,2025-04-03,Wisemouth,Year 3,"Pratt, Johnson and Cantu"
9127,Emily Murray,Female,19,English,69.06,2024-12-13,North Amandaside,Year 4,Clark-Blake
1166,James Long,Female,24,Math,51.95,2024-11-22,East Briantown,Year 2,Townsend-Lopez
4264,Zachary Hughes,Female,21,History,85.58,2025-05-20,Hensleyport,Year 1,"Suarez, Johnson and Hardy"
2431,Heather Jones,Female,23,Math,97.91,2025-01-28,Port Shane,Year 2,Foley-Fernandez
7652,Summer Williams,Male,20,Computer,94.75,2025-04-22,Maryfurt,Year 4,Mccullough and Sons
6722,Kathleen Hamilton,Male,20,Math,45.44,2024-11-14,Kevinside,Year 4,"Pitts, Gonzalez and Daniels"
7500,Andrew Lewis,Male,25,History,73.1,2025-02-11,West Karatown,Year 2,Gomez and Sons
2612,Robert Randolph,Female,25,Math,70.92,2025-10-04,Lake Jennifer,Year 2,"Osborne, Hall and Yang"
8706,Craig Williams,Male,18,Computer,96.51,2025-08-26,Albertbury,Year 1,Phelps-Bailey
4792,Robert Patel,Female,18,English,63.71,2025-09-27,Johnview,Year 4,Hayes-Molina
6841,Dawn Rice,Male,22,English,71.92,2025-01-03,South William,Year 3,"Taylor, Rogers and Schneider"
8873,Andrew Martinez,Female,20,Science,96.25,2024-11-07,Andreafurt,Year 2,Curry Inc
4402,Charles Griffin,Female,21,Computer,99.14,2025-05-21,Petersenburgh,Year 1,Garcia-Rogers
6437,Emma Haley,Female,18,Science,52.25,2025-02-20,East Darryltown,Year 3,Flores Ltd
8474,Melissa Sutton DDS,Male,25,History,98.21,2025-09-30,Emilyborough,Year 4,"Hernandez, Hawkins and Rogers"
7809,Paige Dean,Female,20,Math,55.79,2025-05-15,Florestown,Year 3,Vance-Peterson
5612,Brian Stewart,Male,18,History,43.74,2025-04-07,North David,Year 2,Stone PLC
9685,Lisa Morales,Male,24,History,89.84,2025-04-17,East Yesenia,Year 1,Avila and Sons
2315,Caleb Thomas,Male,19,Math,49.66,2025-08-23,Melindahaven,Year 4,"Espinoza, Wood and Weaver"
7977,Angela Murray,Male,25,Computer,84.09,2025-08-14,Brandyborough,Year 1,Hernandez-Harper
9805,Destiny Roberts,Male,22,Science,70.44,2025-02-17,Lynchfurt,Year 2,"Martin, Phillips and Kim"
9016,Johnny Smith,Female,21,Computer,64.61,2025-04-29,Lindaview,Year 2,Murphy LLC
3497,Wesley Wright,Male,18,History,79.78,2025-09-26,East Haleyburgh,Year 3,Smith Inc
1363,Isaac Daniels,Male,24,History,63.84,2025-07-25,South Joshua,Year 3,Williams-Parker
5108,Jason Singh,Male,24,Science,63.39,2025-10-17,Adamberg,Year 2,Whitehead-Golden
3480,Frank Howard,Female,21,History,44.21,2024-11-23,Michaeltown,Year 4,Davis Ltd
1960,Jeffrey Reyes,Female,19,English,97.07,2025-08-18,Port Kimberlyfurt,Year 2,"Chambers, Smith and Meyer"
6899,Janet Potter,Male,20,History,69.2,2025-10-14,Whitneyshire,Year 3,"Mcdonald, Johnson and Schultz"
7412,Rodney Swanson,Female,19,Computer,47.9,2025-07-19,Cunninghamberg,Year 3,"Andrews, Fowler and Montgomery"
6653,Gary Kidd,Male,19,Science,61.02,2024-12-18,Sarahville,Year 3,Evans Ltd
4082,Stephanie Gilbert,Male,22,Math,43.07,2025-07-21,Heatherburgh,Year 1,"Young, Clark and Vasquez"
6270,Anna Johnson,Male,23,Science,75.57,2025-01-05,Catherineburgh,Year 2,Hess Inc
3847,Samantha Moore,Male,21,Science,95.6,2025-06-26,Karafort,Year 4,Hodge-Stevens
2593,Robert Diaz,Male,18,History,95.03,2024-11-27,Jocelynville,Year 4,Gillespie Inc
8694,Penny Shannon,Male,21,Science,79.61,2025-08-04,Lake Lauraborough,Year 3,"Lee, Torres and Marsh"
3509,Jeffrey Martinez,Male,22,History,54.21,2025-05-10,Jillland,Year 3,Leon LLC
6730,Joseph Anderson,Female,25,Computer,44.74,2025-04-24,Lloydfort,Year 1,"Harvey, Gonzalez and Dixon"
1201,Nancy Strickland,Male,24,English,41.32,2025-10-27,Port Ryan,Year 2,"Melton, Smith and Davis"
9919,Justin Blair,Female,22,Science,90.77,2025-01-24,Adamsstad,Year 4,Lawrence-Lane
3324,Anthony Hernandez,Male,18,English,53.07,2025-10-20,Heatherberg,Year 2,Gutierrez-Doyle
9411,Cheryl Jordan,Male,22,Computer,55.95,2025-05-06,Griffinshire,Year 2,"Wheeler, Hernandez and Wilson"
5023,Jessica Young,Female,23,Math,72.67,2025-08-05,North Kimberlybury,Year 1,"Jackson, Kelly and Hunt"
4177,Katherine Poole,Male,20,Computer,73.4,2025-05-22,Dunnfort,Year 2,Parks PLC
2005,Jaime Olsen,Female,20,Computer,74.62,2025-02-28,East Andrew,Year 1,Holmes-Owens
6300,Bradley Baxter,Male,23,Math,70.8,2025-08-07,Williamstad,Year 2,"Carter, Webb and Edwards"
2229,Darlene Barker,Male,23,History,58.35,2025-04-27,North Robert,Year 2,"Wagner, Webster and Hobbs"
3556,Elizabeth Woodward,Male,20,Science,74.15,2025-10-17,Gonzalezside,Year 2,"Brown, Mueller and Parker"
6743,Kristen Becker,Female,18,Computer,43.71,2025-06-09,East Samuel,Year 2,"Ortega, Payne and Hicks"
1657,Patricia Anderson,Female,24,English,76.63,2024-12-09,Port Kenneth,Year 3,Jones-Stokes
7937,Jerry Fields,Male,19,English,46.6,2025-07-23,Youngview,Year 2,"Maxwell, Newman and Bowen"
5912,Nancy Johnson,Male,20,Science,97.23,2025-04-23,Crossbury,Year 2,Turner-Richardson
7804,Cory Santos,Female,24,Math,87.26,2025-10-05,Irwinview,Year 3,Ball and Sons
6390,Sheri Harvey,Male,24,English,65.18,2025-03-09,South Emilytown,Year 1,"Reed, Smith and Phillips"
3854,Kari Brown,Male,25,Math,99.26,2025-04-17,Donaldtown,Year 3,"Gibson, Sullivan and Allen"
3670,Christopher Rivera,Male,21,Computer,41.12,2025-08-24,Loribury,Year 3,Turner LLC
1438,Jaclyn Nichols,Male,19,Science,76.53,2024-12-06,North Kayla,Year 4,Lawrence and Sons
6735,Matthew Villarreal,Female,18,History,70.21,2025-01-08,Lake Tyler,Year 4,"White, Gutierrez and Young"
1065,Kelsey Collins,Female,22,Science,73.21,2025-04-16,North Aaron,Year 4,Martinez and Sons
5042,Miss Ebony Wright DDS,Female,18,English,81.26,2025-04-09,East Andrea,Year 1,Reid Inc
6168,Christopher Simon,Male,23,Science,77.62,2025-03-08,Stephanieport,Year 1,Jones and Sons
2228,Stephanie Scott,Male,18,Science,59.54,2025-07-17,North Jeremychester,Year 3,"Hughes, Larson and Delacruz"
3285,Kelly Hensley,Female,21,History,71.8,2024-11-09,New Marktown,Year 2,"Washington, Gray and Rangel"
9782,Stuart Lopez,Male,23,History,76.35,2025-06-05,West Dawn,Year 2,"Vance, Stewart and Sellers"
1457,Eric Gutierrez,Female,18,Computer,45.35,2025-02-11,East Rebecca,Year 3,Wilson Inc
9983,Adrienne Gonzalez,Female,20,Computer,50.7,2025-07-22,Thompsonton,Year 3,Davis Ltd
8765,Kristen Cox,Female,18,English,73.34,2024-11-07,Gibbsshire,Year 3,Garcia and Sons
4362,Devon Miller,Female,23,English,86.68,2025-03-11,Port Jeffreyville,Year 2,Ibarra-Allen
2074,Charles Robinson DVM,Female,20,Math,68.1,2025-03-15,South Samantha,Year 4,"Wang, Ortega and Hernandez"
3408,Sheryl Oneal,Female,19,Science,41.2,2025-05-09,Christinamouth,Year 4,Howe-Farmer
8394,Michael Perez,Female,24,History,51.79,2025-05-18,Coxmouth,Year 2,Pierce-Moore
8872,Melanie Mckee,Female,20,History,75.29,2025-06-22,Obrienmouth,Year 3,Davis LLC
7618,Allison Copeland,Female,21,History,99.11,2024-11-26,Williamsport,Year 2,Green LLC
2976,Maurice Fields,Female,24,Math,57.12,2025-07-14,Tyronemouth,Year 3,"Johnson, Hughes and Gonzalez"
9132,Timothy Nelson,Female,22,Math,79.16,2025-09-05,Gavinland,Year 1,Hahn-Ayers
8408,Rebecca Erickson,Female,20,History,83.28,2025-07-21,South Logan,Year 3,Ryan-Wood
3464,Bethany Ortiz,Male,21,Science,92.86,2024-11-28,New Williamburgh,Year 4,"Rodgers, Bryant and Rivas"
2696,Leslie Smith,Female,19,Science,94.9,2025-05-18,New Elizabeth,Year 1,Spears-Barry
7521,Dylan Hawkins,Female,25,Computer,68.5,2024-12-23,Jamesberg,Year 3,Patterson PLC
6275,Edward Smith,Male,20,Computer,90.9,2025-03-16,Jenningsfort,Year 4,"Gallagher, Meyer and Campbell"
7867,Mark Scott,Male,19,Math,52.19,2025-07-30,West Tammystad,Year 3,Welch and Sons
5425,Jesse Scott,Male,22,History,59.76,2025-05-07,Harveyburgh,Year 3,"Burgess, Harrell and Ellis"
6173,Adriana Reynolds,Female,25,Science,94.63,2025-06-18,North Justin,Year 4,"Weaver, Pena and Thompson"
5124,Denise Ramos,Female,19,Computer,40.05,2025-07-03,East Caroltown,Year 4,Cohen-Aguilar
6831,Mr. Justin Crawford,Male,20,English,81.2,2025-08-15,West Joel,Year 3,Olson Inc
7562,Joshua Russell,Male,20,Math,58.18,2025-03-21,Williamberg,Year 4,Blake PLC
2667,Erica Miller,Male,20,History,82.05,2025-01-17,Port Tammyton,Year 1,"Gill, Bentley and Mcmahon"
1064,Laura Watson,Male,19,English,99.98,2024-11-12,Joshuaburgh,Year 3,"Rodriguez, Burke and Glass"
8135,Andre Nash,Female,20,Math,77.54,2025-05-20,Smithfort,Year 2,Reed-Harrell
7286,Mark Roberts,Female,23,English,45.07,2025-05-21,Lake Elizabethfort,Year 4,"Castro, Wyatt and Bryant"
6514,Michelle Heath,Male,18,Science,91.73,2025-09-29,Robbinston,Year 4,Rose-Green
2823,Eric Garza,Female,19,History,78.52,2024-11-02,Floresborough,Year 1,Richards Ltd
5895,Mr. Darrell King DVM,Male,25,Computer,55.4,2024-11-07,Danatown,Year 3,"Molina, Martin and Page"
4166,Traci Green,Female,20,Computer,69.28,2025-10-14,Taraport,Year 3,Chapman PLC
8460,Jacqueline Wu,Male,25,English,44.48,2024-11-05,Fisherport,Year 2,White Group
8388,Sarah Klein,Female,21,History,89.94,2025-10-01,West Michael,Year 2,Taylor LLC
9280,Larry Hall,Male,20,History,56.94,2025-08-05,South Theresahaven,Year 2,Ruiz PLC
1581,Karen Harrison,Female,18,English,62.66,2025-03-23,Elizabethmouth,Year 4,Edwards LLC
2101,Anthony Green,Female,24,English,75.5,2025-04-18,West Melissa,Year 3,Hess-Howard
6549,Brianna Waters,Female,21,Science,61.99,2025-07-04,Bishoptown,Year 2,Calhoun-Dunn
5128,Shaun Carr,Male,20,History,40.05,2025-09-01,North James,Year 2,"Mcmillan, Griffin and Anderson"
1743,Joshua Acosta,Male,21,English,69.19,2025-07-03,West Tina,Year 2,Villa PLC
7587,Ryan Rodriguez,Male,20,English,74.18,2025-01-30,Lauraport,Year 4,Torres-Riley
2099,Kelly Reyes,Female,25,Computer,40.13,2024-12-14,Nelsonburgh,Year 3,Ross PLC
1923,Taylor Davis,Female,21,Computer,58.52,2025-07-24,Reynoldsmouth,Year 1,Davis-Richardson
9271,Paul Olson,Male,20,Science,94.41,2025-10-01,West Brenda,Year 1,"Curry, Stanley and Garcia"
9169,Stephanie Wall,Male,24,Computer,92.92,2025-02-09,East Michael,Year 3,Velez PLC
3796,Alison Lucas,Female,23,Computer,77.35,2025-02-17,East Michael,Year 3,Nichols PLC
3317,Logan Hicks,Male,20,English,71.53,2025-09-04,North Melissafort,Year 2,Clayton Ltd
4960,Amanda Garrett,Male,20,History,68.14,2025-04-21,South Michellefort,Year 4,Chaney-Quinn
